date,cpi,infl_mom,infl_yoy
1989-08-01,124.6,0.001607717041800516,0.04705882352941182
1989-09-01,125.0,0.0032102728731941976,0.04340567612687818
1989-10-01,125.6,0.0047999999999999154,0.04492512479201327
1989-11-01,125.9,0.0023885350318473275,0.046550290939318506
1989-12-01,126.1,0.001588562351072298,0.04647302904564321
1990-01-01,127.4,0.01030927835051565,0.052023121387283267
1990-02-01,128.0,0.0047095761381474865,0.05263157894736836
1990-03-01,128.7,0.005468749999999911,0.05233033524121011
1990-04-01,128.9,0.0015540015540016494,0.04711616571892785
1990-05-01,129.2,0.002327385570209284,0.043618739903069415
1990-06-01,129.9,0.005417956656346812,0.04673650282030639
1990-07-01,130.4,0.0038491147036181506,0.048231511254019255
1990-08-01,131.6,0.009202453987730008,0.05617977528089879
1990-09-01,132.7,0.008358662613981771,0.06159999999999988
1990-10-01,133.5,0.006028636021100375,0.06289808917197459
1990-11-01,133.8,0.0022471910112360494,0.0627482128673551
1990-12-01,133.8,0.0,0.0610626486915149
1991-01-01,134.6,0.005979073243647104,0.05651491365777073
1991-02-01,134.8,0.0014858841010403356,0.05312500000000009
1991-03-01,135.0,0.0014836795252224366,0.04895104895104896
1991-04-01,135.2,0.001481481481481417,0.048875096974398735
1991-05-01,135.6,0.002958579881656931,0.049535603715170407
1991-06-01,136.0,0.002949852507374784,0.046959199384141614
1991-07-01,136.2,0.0014705882352941124,0.04447852760736182
1991-08-01,136.6,0.002936857562408246,0.03799392097264431
1991-09-01,137.2,0.004392386530014614,0.033911077618688834
1991-10-01,137.4,0.001457725947521915,0.02921348314606753
1991-11-01,137.8,0.0029112081513829047,0.029895366218236186
1991-12-01,137.9,0.0007256894049345597,0.03064275037369213
1992-01-01,138.1,0.0014503263234226793,0.026002971768201988
1992-02-01,138.6,0.003620564808110016,0.028189910979228294
1992-03-01,139.3,0.005050505050505194,0.03185185185185202
1992-04-01,139.5,0.00143575017946862,0.031804733727810675
1992-05-01,139.7,0.0014336917562722817,0.030235988200590036
1992-06-01,140.2,0.0035790980672869566,0.03088235294117636
1992-07-01,140.5,0.0021398002853068032,0.031571218795888534
1992-08-01,140.9,0.002846975088967918,0.03147877013177158
1992-09-01,141.3,0.002838892831795725,0.02988338192419837
1992-10-01,141.8,0.0035385704175512345,0.03202328966521106
1992-11-01,142.0,0.0014104372355430161,0.030478955007256836
1992-12-01,141.9,-0.0007042253521126751,0.029006526468455363
1993-01-01,142.6,0.0049330514446792595,0.03258508327299059
1993-02-01,143.1,0.003506311360448766,0.032467532467532534
1993-03-01,143.6,0.0034940600978337066,0.03086862885857844
1993-04-01,144.0,0.0027855153203342198,0.032258064516129004
1993-05-01,144.2,0.001388888888888884,0.0322118826055835
1993-06-01,144.4,0.0013869625520113171,0.029957203994293913
1993-07-01,144.4,0.0,0.0277580071174377
1993-08-01,144.8,0.0027700831024930483,0.02767920511000721
1993-09-01,145.1,0.002071823204419676,0.02689313517338987
1993-10-01,145.7,0.004135079255685792,0.027503526093088704
1993-11-01,145.8,0.000686341798215695,0.026760563380281877
1993-12-01,145.8,0.0,0.02748414376321362
1994-01-01,146.2,0.00274348422496562,0.02524544179523147
1994-02-01,146.7,0.0034199726402188713,0.02515723270440251
1994-03-01,147.2,0.0034083162917519783,0.025069637883008422
1994-04-01,147.4,0.0013586956521740579,0.02361111111111125
1994-05-01,147.5,0.0006784260515604323,0.02288488210818307
1994-06-01,148.0,0.003389830508474523,0.024930747922437657
1994-07-01,148.4,0.002702702702702675,0.027700831024930705
1994-08-01,149.0,0.0040431266846361336,0.02900552486187835
1994-09-01,149.4,0.0026845637583892135,0.02963473466574773
1994-10-01,149.5,0.0006693440428380271,0.026080988332189525
1994-11-01,149.7,0.0013377926421402897,0.02674897119341546
1994-12-01,149.7,0.0,0.02674897119341546
1995-01-01,150.3,0.004008016032064354,0.028043775649794878
1995-02-01,150.9,0.003992015968063756,0.02862985685071595
1995-03-01,151.4,0.003313452617627499,0.02853260869565233
1995-04-01,151.9,0.0033025099075296716,0.030529172320217013
1995-05-01,152.2,0.0019749835418036987,0.03186440677966096
1995-06-01,152.5,0.001971090670170872,0.030405405405405483
1995-07-01,152.5,0.0,0.027628032345013542
1995-08-01,152.9,0.0026229508196722318,0.026174496644295386
1995-09-01,153.2,0.0019620667102679956,0.025435073627844584
1995-10-01,153.7,0.0032637075718016106,0.02809364548494986
1995-11-01,153.6,-0.0006506180871828082,0.02605210420841697
1995-12-01,153.5,-0.0006510416666666297,0.025384101536406245
1996-01-01,154.4,0.005863192182410382,0.02727877578176985
1996-02-01,154.9,0.0032383419689119286,0.026507620941020438
1996-03-01,155.7,0.005164622336991442,0.028401585204755442
1996-04-01,156.3,0.003853564547206423,0.02896642527978943
1996-05-01,156.6,0.0019193857965449368,0.02890932982917227
1996-06-01,156.7,0.0006385696040867028,0.027540983606557212
1996-07-01,157.0,0.0019144862795150708,0.029508196721311553
1996-08-01,157.3,0.0019108280254778176,0.02877697841726623
1996-09-01,157.8,0.0031786395422759295,0.030026109660574507
1996-10-01,158.3,0.003168567807350975,0.029928432010410067
1996-11-01,158.6,0.0018951358180667732,0.03255208333333326
1996-12-01,158.6,0.0,0.03322475570032579
1997-01-01,159.1,0.0031525851197982124,0.030440414507771907
1997-02-01,159.6,0.00314267756128217,0.030342156229825612
1997-03-01,160.0,0.0025062656641603454,0.027617212588310958
1997-04-01,160.2,0.0012499999999999734,0.024952015355086177
1997-05-01,160.1,-0.0006242197253433224,0.022349936143039484
1997-06-01,160.3,0.0012492192379762734,0.022973835354180183
1997-07-01,160.5,0.0012476606363067688,0.022292993630573354
1997-08-01,160.8,0.0018691588785046953,0.022250476795931284
1997-09-01,161.2,0.0024875621890545485,0.02154626108998725
1997-10-01,161.6,0.002481389578163906,0.020846493998736504
1997-11-01,161.5,-0.0006188118811880639,0.01828499369482972
1997-12-01,161.3,-0.0012383900928791824,0.017023959646910614
1998-01-01,161.6,0.0018598884066955979,0.015713387806411072
1998-02-01,161.9,0.0018564356435644136,0.01441102756892243
1998-03-01,162.2,0.0018529956763433386,0.013749999999999929
1998-04-01,162.5,0.0018495684340320562,0.014357053682896526
1998-05-01,162.8,0.0018461538461538307,0.01686445971267969
1998-06-01,163.0,0.0012285012285011554,0.016843418590143378
1998-07-01,163.2,0.0012269938650306678,0.016822429906542036
1998-08-01,163.4,0.001225490196078427,0.016169154228855787
1998-09-01,163.6,0.001223990208078174,0.01488833746898277
1998-10-01,164.0,0.0024449877750611915,0.014851485148514865
1998-11-01,164.0,0.0,0.015479876160990669
1998-12-01,163.9,-0.0006097560975609762,0.016119032858028515
1999-01-01,164.3,0.0024405125076265577,0.01670792079207928
1999-02-01,164.5,0.0012172854534386879,0.016059295861643008
1999-03-01,165.0,0.003039513677811634,0.017262638717632672
1999-04-01,166.2,0.0072727272727270975,0.022769230769230653
1999-05-01,166.2,0.0,0.020884520884520752
1999-06-01,166.2,0.0,0.019631901840490684
1999-07-01,166.7,0.0030084235860408093,0.021446078431372584
1999-08-01,167.1,0.002399520095980767,0.022643818849449104
1999-09-01,167.9,0.004787552363854086,0.026283618581907087
1999-10-01,168.2,0.0017867778439546456,0.025609756097561
1999-11-01,168.3,0.0005945303210466157,0.026219512195122086
1999-12-01,168.3,0.0,0.02684563758389258
2000-01-01,168.8,0.002970885323826611,0.027388922702373808
2000-02-01,169.8,0.005924170616113722,0.03221884498480243
2000-03-01,171.2,0.008244994110718329,0.037575757575757596
2000-04-01,171.3,0.0005841121495329116,0.030685920577617543
2000-05-01,171.5,0.0011675423234092097,0.03188929001203378
2000-06-01,172.4,0.005247813411078717,0.0373044524669075
2000-07-01,172.8,0.002320185614849146,0.03659268146370742
2000-08-01,172.8,0.0,0.034111310592459754
2000-09-01,173.7,0.005208333333333259,0.03454437164979152
