NAME,USD/PLN
ISIN,USDPLN
2014-09-12,3.24680000
2014-09-15,3.25220000
2014-09-16,3.24190000
2014-09-17,3.23310000
2014-09-18,3.24900000
2014-09-19,3.25070000
2014-09-22,3.25700000
2014-09-23,3.24300000
2014-09-24,3.25250000
2014-09-25,3.28230000
2014-09-26,3.27760000
2014-09-29,3.30000000
2014-09-30,3.29730000
2014-10-01,3.31720000
2014-10-02,3.30390000
2014-10-03,3.30790000
2014-10-06,3.33430000
2014-10-07,3.31060000
2014-10-08,3.30500000
2014-10-09,3.27760000
2014-10-10,3.29850000
2014-10-13,3.30620000
2014-10-14,3.30950000
2014-10-15,3.32620000
2014-10-16,3.29850000
2014-10-17,3.29640000
2014-10-20,3.31090000
2014-10-21,3.29870000
2014-10-22,3.32750000
2014-10-23,3.33900000
2014-10-24,3.33870000
2014-10-27,3.32880000
2014-10-28,3.32950000
2014-10-29,3.31920000
2014-10-30,3.35920000
2014-10-31,3.34590000
2014-11-03,3.37720000
2014-11-04,3.37760000
2014-11-05,3.38870000
2014-11-06,3.37690000
2014-11-07,3.40840000
2014-11-10,3.37650000
2014-11-12,3.39660000
2014-11-13,3.38600000
2014-11-14,3.39330000
2014-11-17,3.38190000
2014-11-18,3.37060000
2014-11-19,3.36550000
2014-11-20,3.36800000
2014-11-21,3.38270000
2014-11-24,3.38420000
2014-11-25,3.37060000
2014-11-26,3.35460000
2014-11-27,3.35280000
2014-11-28,3.36050000
2014-12-01,3.35190000
2014-12-02,3.34660000
2014-12-03,3.37300000
2014-12-04,3.37280000
2014-12-05,3.36190000
2014-12-08,3.39780000
2014-12-09,3.36880000
2014-12-10,3.35720000
2014-12-11,3.36110000
2014-12-12,3.36390000
2014-12-15,3.36210000
2014-12-16,3.35220000
2014-12-17,3.39280000
2014-12-18,3.44280000
2014-12-19,3.47910000
2014-12-22,3.47670000
2014-12-23,3.49370000
2014-12-24,3.52900000
2014-12-29,3.52700000
2014-12-30,3.54580000
2014-12-31,3.50720000
2015-01-02,3.57250000
2015-01-05,3.59750000
2015-01-07,3.63750000
2015-01-08,3.64820000
2015-01-09,3.62520000
2015-01-12,3.62180000
2015-01-13,3.62520000
2015-01-14,3.65250000
2015-01-15,3.65880000
2015-01-16,3.71740000
2015-01-19,3.71760000
2015-01-20,3.73460000
2015-01-21,3.73580000
2015-01-22,3.69940000
2015-01-23,3.76870000
2015-01-26,3.76010000
2015-01-27,3.73480000
2015-01-28,3.72760000
2015-01-29,3.74180000
2015-01-30,3.72040000
2015-02-02,3.68010000
2015-02-03,3.68860000
2015-02-04,3.64400000
2015-02-05,3.66560000
2015-02-06,3.63950000
2015-02-09,3.68110000
2015-02-10,3.72200000
2015-02-11,3.70940000
2015-02-12,3.69260000
2015-02-13,3.65520000
2015-02-16,3.66650000
2015-02-17,3.67880000
2015-02-18,3.67840000
2015-02-19,3.66310000
2015-02-20,3.68950000
2015-02-23,3.69330000
2015-02-24,3.69480000
2015-02-25,3.66490000
2015-02-26,3.65190000
2015-02-27,3.69800000
2015-03-02,3.70530000
2015-03-03,3.71900000
2015-03-04,3.74850000
2015-03-05,3.75250000
2015-03-06,3.76490000
2015-03-09,3.78900000
2015-03-10,3.83450000
2015-03-11,3.90910000
2015-03-12,3.89280000
2015-03-13,3.91410000
2015-03-16,3.92600000
2015-03-17,3.90340000
2015-03-18,3.90730000
2015-03-19,3.85960000
2015-03-20,3.86450000
2015-03-23,3.81800000
2015-03-24,3.74530000
2015-03-25,3.73550000
2015-03-26,3.70500000
2015-03-27,3.78900000
2015-03-30,3.76850000
2015-03-31,3.81250000
2015-04-01,3.78900000
2015-04-02,3.75240000
2015-04-03,3.74490000
2015-04-07,3.74350000
2015-04-08,3.71350000
2015-04-09,3.74140000
2015-04-10,3.78940000
2015-04-13,3.80880000
2015-04-14,3.80010000
2015-04-15,3.78750000
2015-04-16,3.77460000
2015-04-17,3.72770000
2015-04-20,3.73020000
2015-04-21,3.72750000
2015-04-22,3.71250000
2015-04-23,3.73710000
2015-04-24,3.68950000
2015-04-27,3.71150000
2015-04-28,3.67510000
2015-04-29,3.63960000
2015-04-30,3.59870000
2015-05-04,3.63200000
2015-05-05,3.62050000
2015-05-06,3.61160000
2015-05-07,3.58300000
2015-05-08,3.60950000
2015-05-11,3.64890000
2015-05-12,3.64470000
2015-05-13,3.63000000
2015-05-14,3.59210000
2015-05-15,3.57190000
2015-05-18,3.55500000
2015-05-19,3.61520000
2015-05-20,3.65380000
2015-05-21,3.66050000
2015-05-22,3.66900000
2015-05-25,3.75000000
2015-05-26,3.78980000
2015-05-27,3.79060000
2015-05-28,3.78580000
2015-05-29,3.76710000
2015-06-01,3.78500000
2015-06-02,3.76760000
2015-06-03,3.71080000
2015-06-05,3.69490000
2015-06-08,3.73810000
2015-06-09,3.69750000
2015-06-10,3.67600000
2015-06-11,3.68170000
2015-06-12,3.70940000
2015-06-15,3.69050000
2015-06-16,3.69330000
2015-06-17,3.68730000
2015-06-18,3.65560000
2015-06-19,3.68790000
2015-06-22,3.67990000
2015-06-23,3.70400000
2015-06-24,3.71030000
2015-06-25,3.73050000
2015-06-26,3.72750000
2015-06-29,3.76710000
2015-06-30,3.76450000
2015-07-01,3.76250000
2015-07-02,3.78590000
2015-07-03,3.77260000
2015-07-06,3.79600000
2015-07-07,3.83130000
2015-07-08,3.82250000
2015-07-09,3.82900000
2015-07-10,3.77090000
2015-07-13,3.75430000
2015-07-14,3.76450000
2015-07-15,3.74700000
2015-07-16,3.76940000
2015-07-17,3.76760000
2015-07-20,3.78680000
2015-07-21,3.78750000
2015-07-22,3.76290000
2015-07-23,3.75590000
2015-07-24,3.76540000
2015-07-27,3.74550000
2015-07-28,3.73030000
2015-07-29,3.74710000
2015-07-30,3.77540000
2015-07-31,3.79290000
2015-08-03,3.77050000
2015-08-04,3.77920000
2015-08-05,3.83590000
2015-08-06,3.83850000
2015-08-07,3.83260000
2015-08-10,3.82460000
2015-08-11,3.80870000
2015-08-12,3.78050000
2015-08-13,3.76250000
2015-08-14,3.75570000
2015-08-17,3.76130000
2015-08-18,3.75780000
2015-08-19,3.77180000
2015-08-20,3.76590000
2015-08-21,3.73080000
2015-08-24,3.69710000
2015-08-25,3.66130000
2015-08-26,3.69370000
2015-08-27,3.74500000
2015-08-28,3.74930000
2015-08-31,3.77800000
2015-09-01,3.75030000
2015-09-02,3.76260000
2015-09-03,3.76450000
2015-09-04,3.79520000
2015-09-07,3.79280000
2015-09-08,3.78780000
2015-09-09,3.76340000
2015-09-10,3.76480000
2015-09-11,3.72640000
2015-09-14,3.71240000
2015-09-15,3.72380000
2015-09-16,3.73150000
2015-09-17,3.71290000
2015-09-18,3.67380000
2015-09-21,3.70800000
2015-09-22,3.74380000
2015-09-23,3.78010000
2015-09-24,3.76870000
2015-09-25,3.78180000
2015-09-28,3.78610000
2015-09-29,3.77990000
2015-09-30,3.77540000
2015-10-01,3.80050000
2015-10-02,3.80280000
2015-10-05,3.77300000
2015-10-06,3.78900000
2015-10-07,3.76040000
2015-10-08,3.75430000
2015-10-09,3.72420000
2015-10-12,3.71480000
2015-10-13,3.71990000
2015-10-14,3.71290000
2015-10-15,3.69480000
2015-10-16,3.72430000
2015-10-19,3.72650000
2015-10-20,3.73850000
2015-10-21,3.76270000
2015-10-22,3.78060000
2015-10-23,3.82000000
2015-10-26,3.86450000
2015-10-27,3.86690000
2015-10-28,3.88260000
2015-10-29,3.89740000
2015-10-30,3.87480000
2015-11-02,3.85900000
2015-11-03,3.86780000
2015-11-04,3.88760000
2015-11-05,3.89250000
2015-11-06,3.90750000
2015-11-09,3.96050000
2015-11-10,3.95700000
2015-11-12,3.94340000
2015-11-13,3.93880000
2015-11-16,3.95810000
2015-11-17,3.97750000
2015-11-18,3.98020000
2015-11-19,3.97540000
2015-11-20,3.97060000
2015-11-23,3.98800000
2015-11-24,4.00210000
2015-11-25,4.02150000
2015-11-26,4.02980000
2015-11-27,4.03330000
2015-11-30,4.03040000
2015-12-01,4.02480000
2015-12-02,4.03050000
2015-12-03,4.04000000
2015-12-04,3.96070000
2015-12-07,3.98530000
2015-12-08,3.98770000
2015-12-09,3.97050000
2015-12-10,3.96010000
2015-12-11,3.97180000
2015-12-14,3.96950000
2015-12-15,3.95230000
2015-12-16,3.96440000
2015-12-17,3.96460000
2015-12-18,3.95580000
2015-12-21,3.92000000
2015-12-22,3.87870000
2015-12-23,3.88720000
2015-12-24,3.86950000
2015-12-28,3.86630000
2015-12-29,3.86590000
2015-12-30,3.88010000
2015-12-31,3.90110000
2016-01-04,3.92810000
2016-01-05,4.00730000
2016-01-07,4.00850000
2016-01-08,3.99630000
2016-01-11,4.00850000
2016-01-12,4.01700000
2016-01-13,4.00680000
2016-01-14,3.99900000
2016-01-15,4.04110000
2016-01-18,4.11330000
2016-01-19,4.09170000
2016-01-20,4.08770000
2016-01-21,4.13030000
2016-01-22,4.10310000
2016-01-25,4.13460000
2016-01-26,4.14750000
2016-01-27,4.11440000
2016-01-28,4.08720000
2016-01-29,4.07230000
2016-02-01,4.06380000
2016-02-02,4.03330000
2016-02-03,4.03250000
2016-02-04,3.94920000
2016-02-05,3.94200000
2016-02-08,3.95250000
2016-02-09,3.97710000
2016-02-10,3.93830000
2016-02-11,3.92190000
2016-02-12,3.90740000
2016-02-15,3.92200000
2016-02-16,3.94040000
2016-02-17,3.94310000
2016-02-18,3.94160000
2016-02-19,3.95310000
2016-02-22,3.93910000
2016-02-23,3.96710000
2016-02-24,3.98030000
2016-02-25,3.97050000
2016-02-26,3.95450000
2016-02-29,3.99350000
2016-03-01,3.99240000
2016-03-02,3.98610000
2016-03-03,3.98050000
2016-03-04,3.95450000
2016-03-07,3.95150000
2016-03-08,3.93330000
2016-03-09,3.93950000
2016-03-10,3.93200000
2016-03-11,3.89030000
2016-03-14,3.84700000
2016-03-15,3.86490000
2016-03-16,3.87490000
2016-03-17,3.80370000
2016-03-18,3.78820000
2016-03-21,3.78380000
2016-03-22,3.80050000
2016-03-23,3.80100000
2016-03-24,3.82400000
2016-03-25,3.81740000
2016-03-29,3.80370000
2016-03-30,3.74950000
2016-03-31,3.75900000
2016-04-01,3.71930000
2016-04-04,3.72540000
2016-04-05,3.73370000
2016-04-06,3.75100000
2016-04-07,3.74140000
2016-04-08,3.77010000
2016-04-11,3.75870000
2016-04-12,3.74900000
2016-04-13,3.77710000
2016-04-14,3.81740000
2016-04-15,3.81760000
2016-04-18,3.80100000
2016-04-19,3.79250000
2016-04-20,3.78420000
2016-04-21,3.79810000
2016-04-22,3.83990000
2016-04-25,3.89620000
2016-04-26,3.89350000
2016-04-27,3.87930000
2016-04-28,3.86950000
2016-04-29,3.87380000
2016-05-02,3.81950000
2016-05-04,3.83000000
2016-05-05,3.84750000
2016-05-06,3.87320000
2016-05-09,3.87300000
2016-05-10,3.88530000
2016-05-11,3.88550000
2016-05-12,3.88110000
2016-05-13,3.87750000
2016-05-16,3.86250000
2016-05-17,3.85080000
2016-05-18,3.90050000
2016-05-19,3.91610000
2016-05-20,3.93580000
2016-05-23,3.95130000
2016-05-24,3.97890000
2016-05-25,3.96840000
2016-05-27,3.93930000
2016-05-30,3.94700000
2016-05-31,3.93690000
2016-06-01,3.93500000
2016-06-02,3.92040000
2016-06-03,3.93840000
2016-06-06,3.86020000
2016-06-07,3.82980000
2016-06-08,3.81500000
2016-06-09,3.81260000
2016-06-10,3.85450000
2016-06-13,3.89430000
2016-06-14,3.94830000
2016-06-15,3.93510000
2016-06-16,3.94690000
2016-06-17,3.94120000
2016-06-20,3.87240000
2016-06-21,3.87410000
2016-06-22,3.89450000
2016-06-23,3.85930000
2016-06-24,3.99940000
2016-06-27,4.02630000
2016-06-28,4.00300000
2016-06-29,3.99050000
2016-06-30,3.98030000
2016-07-01,3.95480000
2016-07-04,3.98860000
2016-07-05,3.99630000
2016-07-06,4.02250000
2016-07-07,4.00360000
2016-07-08,4.00010000
2016-07-11,4.00600000
2016-07-12,3.98070000
2016-07-13,3.98090000
2016-07-14,3.96810000
2016-07-15,3.95980000
2016-07-18,3.98530000
2016-07-19,3.95820000
2016-07-20,3.97900000
2016-07-21,3.96850000
2016-07-22,3.95040000
2016-07-25,3.96970000
2016-07-26,3.96820000
2016-07-27,3.97390000
2016-07-28,3.93890000
2016-07-29,3.93640000
2016-08-01,3.90400000
2016-08-02,3.88200000
2016-08-03,3.85160000
2016-08-04,3.85880000
2016-08-05,3.85420000
2016-08-08,3.87060000
2016-08-09,3.84820000
2016-08-10,3.82500000
2016-08-11,3.82970000
2016-08-12,3.82190000
2016-08-16,3.79290000
2016-08-17,3.80750000
2016-08-18,3.78260000
2016-08-19,3.79050000
2016-08-22,3.80900000
2016-08-23,3.80610000
2016-08-24,3.81740000
2016-08-25,3.81900000
2016-08-26,3.83280000
2016-08-29,3.87890000
2016-08-30,3.88580000
2016-08-31,3.90820000
2016-09-01,3.91160000
2016-09-02,3.91640000
2016-09-05,3.89370000
2016-09-06,3.88690000
2016-09-07,3.85150000
2016-09-08,3.82550000
2016-09-09,3.83850000
2016-09-12,3.86680000
2016-09-13,3.87340000
2016-09-14,3.87160000
2016-09-15,3.85870000
2016-09-16,3.84970000
2016-09-19,3.85860000
2016-09-20,3.84380000
2016-09-21,3.86010000
2016-09-22,3.81280000
2016-09-23,3.83280000
2016-09-26,3.83240000
2016-09-27,3.82270000
2016-09-28,3.82640000
2016-09-29,3.83540000
2016-09-30,3.85580000
2016-10-03,3.82520000
2016-10-04,3.84720000
2016-10-05,3.83070000
2016-10-06,3.84050000
2016-10-07,3.85050000
2016-10-10,3.83070000
2016-10-11,3.84870000
2016-10-12,3.88510000
2016-10-13,3.91640000
2016-10-14,3.89650000
2016-10-17,3.92650000
2016-10-18,3.91480000
2016-10-19,3.92850000
2016-10-20,3.93590000
2016-10-21,3.98000000
2016-10-24,3.96900000
2016-10-25,3.95430000
2016-10-26,3.95170000
2016-10-27,3.97600000
2016-10-28,3.96960000
2016-10-31,3.94880000
2016-11-02,3.89540000
2016-11-03,3.89650000
2016-11-04,3.88620000
2016-11-07,3.91320000
2016-11-08,3.91690000
2016-11-09,3.93050000
2016-11-10,3.98560000
2016-11-14,4.08050000
2016-11-15,4.08370000
2016-11-16,4.13800000
2016-11-17,4.13750000
2016-11-18,4.19680000
2016-11-21,4.17480000
2016-11-22,4.15070000
2016-11-23,4.15880000
2016-11-24,4.18800000
2016-11-25,4.16280000
2016-11-28,4.15210000
2016-11-29,4.18270000
2016-11-30,4.17210000
2016-12-01,4.19870000
2016-12-02,4.21500000
2016-12-05,4.22130000
2016-12-06,4.18250000
2016-12-07,4.12680000
2016-12-08,4.11070000
2016-12-09,4.17720000
2016-12-12,4.20900000
2016-12-13,4.19050000
2016-12-14,4.17680000
2016-12-15,4.23290000
2016-12-16,4.22960000
2016-12-19,4.22550000
2016-12-20,4.24930000
2016-12-21,4.24840000
2016-12-22,4.22220000
2016-12-23,4.21990000
2016-12-27,4.21200000
2016-12-28,4.22600000
2016-12-29,4.21610000
2016-12-30,4.17930000
2017-01-02,4.21060000
2017-01-03,4.22710000
2017-01-04,4.20370000
2017-01-05,4.16670000
2017-01-09,4.15920000
2017-01-10,4.12700000
2017-01-11,4.14650000
2017-01-12,4.11030000
2017-01-13,4.10840000
2017-01-16,4.13540000
2017-01-17,4.09890000
2017-01-18,4.08700000
2017-01-19,4.10140000
2017-01-20,4.10050000
2017-01-23,4.07600000
2017-01-24,4.07080000
2017-01-25,4.05850000
2017-01-26,4.05900000
2017-01-27,4.05950000
2017-01-30,4.04720000
2017-01-31,4.04460000
2017-02-01,4.00710000
2017-02-02,3.98350000
2017-02-03,4.00140000
2017-02-06,3.98920000
2017-02-07,4.02800000
2017-02-08,4.05210000
2017-02-09,4.03320000
2017-02-10,4.04350000
2017-02-13,4.04960000
2017-02-14,4.05250000
2017-02-15,4.07520000
2017-02-16,4.05670000
2017-02-17,4.06930000
2017-02-20,4.06920000
2017-02-21,4.09420000
2017-02-22,4.08990000
2017-02-23,4.08400000
2017-02-24,4.06810000
2017-02-27,4.07450000
2017-02-28,4.07700000
2017-03-01,4.07560000
2017-03-02,4.07650000
2017-03-03,4.09550000
2017-03-06,4.06630000
2017-03-07,4.08030000
2017-03-08,4.08180000
2017-03-09,4.08640000
2017-03-10,4.07610000
2017-03-13,4.07470000
2017-03-14,4.06970000
2017-03-15,4.06460000
2017-03-16,4.03000000
2017-03-17,3.99170000
2017-03-20,3.98210000
2017-03-21,3.95020000
2017-03-22,3.97310000
2017-03-23,3.96870000
2017-03-24,3.94810000
2017-03-27,3.92590000
2017-03-28,3.91690000
2017-03-29,3.92650000
2017-03-30,3.94020000
2017-03-31,3.94550000
2017-04-03,3.96640000
2017-04-04,3.98900000
2017-04-05,3.97830000
2017-04-06,3.97920000
2017-04-07,3.97550000
2017-04-10,3.99560000
2017-04-11,4.00090000
2017-04-12,4.00260000
2017-04-13,3.98860000
2017-04-14,3.99110000
2017-04-18,3.98000000
2017-04-19,3.95710000
2017-04-20,3.95880000
2017-04-21,3.98410000
2017-04-24,3.90600000
2017-04-25,3.88730000
2017-04-26,3.87570000
2017-04-27,3.87760000
2017-04-28,3.86960000
2017-05-02,3.86750000
2017-05-04,3.86300000
2017-05-05,3.84900000
2017-05-08,3.83910000
2017-05-09,3.87410000
2017-05-10,3.87770000
2017-05-11,3.87440000
2017-05-12,3.88370000
2017-05-15,3.84630000
2017-05-16,3.79320000
2017-05-17,3.78080000
2017-05-18,3.79260000
2017-05-19,3.77350000
2017-05-22,3.75260000
2017-05-23,3.73540000
2017-05-24,3.75350000
2017-05-25,3.71770000
2017-05-26,3.72480000
2017-05-29,3.73710000
2017-05-30,3.74710000
2017-05-31,3.73540000
2017-06-01,3.72620000
2017-06-02,3.73230000
2017-06-05,3.70660000
2017-06-06,3.72500000
2017-06-07,3.72410000
2017-06-08,3.74000000
2017-06-09,3.74650000
2017-06-12,3.73500000
2017-06-13,3.73790000
2017-06-14,3.74970000
2017-06-16,3.77490000
2017-06-19,3.76150000
2017-06-20,3.78620000
2017-06-21,3.80900000
2017-06-22,3.80020000
2017-06-23,3.78240000
2017-06-26,3.76530000
2017-06-27,3.74420000
2017-06-28,3.72490000
2017-06-29,3.71220000
2017-06-30,3.70620000
2017-07-03,3.71960000
2017-07-04,3.73720000
2017-07-05,3.74710000
2017-07-06,3.73510000
2017-07-07,3.70680000
2017-07-10,3.71600000
2017-07-11,3.72350000
2017-07-12,3.70340000
2017-07-13,3.71330000
2017-07-14,3.69860000
2017-07-17,3.67670000
2017-07-18,3.64690000
2017-07-19,3.64860000
2017-07-20,3.66040000
2017-07-21,3.63200000
2017-07-24,3.63950000
2017-07-25,3.65190000
2017-07-26,3.66610000
2017-07-27,3.63660000
2017-07-28,3.64060000
2017-07-31,3.62640000
2017-08-01,3.59910000
2017-08-02,3.58630000
2017-08-03,3.59180000
2017-08-04,3.57020000
2017-08-07,3.59950000
2017-08-08,3.60270000
2017-08-09,3.63420000
2017-08-10,3.64320000
2017-08-11,3.64490000
2017-08-14,3.62780000
2017-08-16,3.64350000
2017-08-17,3.62580000
2017-08-18,3.64590000
2017-08-21,3.64080000
2017-08-22,3.63340000
2017-08-23,3.62740000
2017-08-24,3.63290000
2017-08-25,3.61120000
2017-08-28,3.57360000
2017-08-29,3.53720000
2017-08-30,3.56780000
2017-08-31,3.58220000
2017-09-01,3.56930000
2017-09-04,3.57180000
2017-09-05,3.56420000
2017-09-06,3.55380000
2017-09-07,3.55110000
2017-09-08,3.52390000
2017-09-11,3.52930000
2017-09-12,3.55520000
2017-09-13,3.56270000
2017-09-14,3.59840000
2017-09-15,3.58630000
2017-09-18,3.58810000
2017-09-19,3.58210000
2017-09-20,3.56190000
2017-09-21,3.59750000
2017-09-22,3.56510000
2017-09-25,3.58660000
2017-09-26,3.62340000
2017-09-27,3.66500000
2017-09-28,3.66820000
2017-09-29,3.65190000
2017-10-02,3.67260000
2017-10-03,3.67370000
2017-10-04,3.65970000
2017-10-05,3.65020000
2017-10-06,3.67990000
2017-10-09,3.67430000
2017-10-10,3.64680000
2017-10-11,3.62190000
2017-10-12,3.60000000
2017-10-13,3.60100000
2017-10-16,3.60040000
2017-10-17,3.59640000
2017-10-18,3.60060000
2017-10-19,3.58960000
2017-10-20,3.59660000
2017-10-23,3.60610000
2017-10-24,3.60310000
2017-10-25,3.60060000
2017-10-26,3.59390000
2017-10-27,3.65680000
2017-10-30,3.64300000
2017-10-31,3.65290000
2017-11-02,3.63660000
2017-11-03,3.64080000
2017-11-06,3.65850000
2017-11-07,3.66520000
2017-11-08,3.65950000
2017-11-09,3.64660000
2017-11-10,3.62740000
2017-11-13,3.63820000
2017-11-14,3.61260000
2017-11-15,3.58860000
2017-11-16,3.59580000
2017-11-17,3.59650000
2017-11-20,3.59090000
2017-11-21,3.60600000
2017-11-22,3.58810000
2017-11-23,3.55570000
2017-11-24,3.54860000
2017-11-27,3.52760000
2017-11-28,3.53820000
2017-11-29,3.53850000
2017-11-30,3.55430000
2017-12-01,3.53520000
2017-12-04,3.54990000
2017-12-05,3.54540000
2017-12-06,3.56530000
2017-12-07,3.57220000
2017-12-08,3.58080000
2017-12-11,3.56330000
2017-12-12,3.57080000
2017-12-13,3.58800000
2017-12-14,3.57160000
2017-12-15,3.57860000
2017-12-18,3.57400000
2017-12-19,3.55830000
2017-12-20,3.54590000
2017-12-21,3.53690000
2017-12-22,3.53930000
2017-12-27,3.52530000
2017-12-28,3.50460000
2017-12-29,3.48130000
2018-01-02,3.45460000
2018-01-03,3.46160000
2018-01-04,3.44720000
2018-01-05,3.44880000
2018-01-08,3.47350000
2018-01-09,3.49920000
2018-01-10,3.49990000
2018-01-11,3.49500000
2018-01-12,3.43660000
2018-01-15,3.40100000
2018-01-16,3.41900000
2018-01-17,3.41090000
2018-01-18,3.41080000
2018-01-19,3.39940000
2018-01-22,3.40360000
2018-01-23,3.40840000
2018-01-24,3.37500000
2018-01-25,3.33760000
2018-01-26,3.32990000
2018-01-29,3.33750000
2018-01-30,3.34420000
2018-01-31,3.33180000
2018-02-01,3.33460000
2018-02-02,3.33290000
2018-02-05,3.33750000
2018-02-06,3.34980000
2018-02-07,3.36770000
2018-02-08,3.41190000
2018-02-09,3.42630000
2018-02-12,3.41220000
2018-02-13,3.39160000
2018-02-14,3.37690000
2018-02-15,3.32590000
2018-02-16,3.31730000
2018-02-19,3.34110000
2018-02-20,3.35970000
2018-02-21,3.36970000
2018-02-22,3.40090000
2018-02-23,3.39110000
2018-02-26,3.37990000
2018-02-27,3.38160000
2018-02-28,3.41880000
2018-03-01,3.43560000
2018-03-02,3.42000000
2018-03-05,3.39950000
2018-03-06,3.39360000
2018-03-07,3.37440000
2018-03-08,3.39350000
2018-03-09,3.41320000
2018-03-12,3.40660000
2018-03-13,3.41430000
2018-03-14,3.40550000
2018-03-15,3.41170000
2018-03-16,3.42140000
2018-03-19,3.43410000
2018-03-20,3.42960000
2018-03-21,3.45440000
2018-03-22,3.42640000
2018-03-23,3.43190000
2018-03-26,3.41450000
2018-03-27,3.39210000
2018-03-28,3.39560000
2018-03-29,3.42010000
2018-03-30,3.41390000
2018-04-03,3.41770000
2018-04-04,3.42240000
2018-04-05,3.43010000
2018-04-06,3.43150000
2018-04-09,3.41740000
2018-04-10,3.40680000
2018-04-11,3.38590000
2018-04-12,3.39240000
2018-04-13,3.38620000
2018-04-16,3.36660000
2018-04-17,3.35720000
2018-04-18,3.37210000
2018-04-19,3.36930000
2018-04-20,3.38810000
2018-04-23,3.41560000
2018-04-24,3.44010000
2018-04-25,3.45480000
2018-04-26,3.48270000
2018-04-27,3.50030000
2018-04-30,3.48680000
2018-05-02,3.55630000
2018-05-04,3.57540000
2018-05-07,3.56340000
2018-05-08,3.58840000
2018-05-09,3.60900000
2018-05-10,3.57730000
2018-05-11,3.57080000
2018-05-14,3.55580000
2018-05-15,3.59310000
2018-05-16,3.62410000
2018-05-17,3.62830000
2018-05-18,3.63850000
2018-05-21,3.66150000
2018-05-22,3.62520000
2018-05-23,3.66930000
2018-05-24,3.65900000
2018-05-25,3.66860000
2018-05-28,3.68490000
2018-05-29,3.72990000
2018-05-30,3.72000000
2018-06-01,3.69340000
2018-06-04,3.66650000
2018-06-05,3.65690000
2018-06-06,3.64700000
2018-06-07,3.60620000
2018-06-08,3.64790000
2018-06-11,3.62470000
2018-06-12,3.62710000
2018-06-13,3.64610000
2018-06-14,3.61550000
2018-06-15,3.69220000
2018-06-18,3.70030000
2018-06-19,3.73160000
2018-06-20,3.73520000
2018-06-21,3.76070000
2018-06-22,3.69770000
2018-06-25,3.70870000
2018-06-26,3.71510000
2018-06-27,3.73510000
2018-06-28,3.77050000
2018-06-29,3.74400000
2018-07-02,3.77030000
2018-07-03,3.77230000
2018-07-04,3.77590000
2018-07-05,3.74850000
2018-07-06,3.72220000
2018-07-09,3.68500000
2018-07-10,3.69730000
2018-07-11,3.70000000
2018-07-12,3.70550000
2018-07-13,3.72440000
2018-07-16,3.68280000
2018-07-17,3.66190000
2018-07-18,3.70310000
2018-07-19,3.71630000
2018-07-20,3.71700000
2018-07-23,3.69570000
2018-07-24,3.70200000
2018-07-25,3.67930000
2018-07-26,3.66490000
2018-07-27,3.69370000
2018-07-30,3.66840000
2018-07-31,3.64810000
2018-08-01,3.66030000
2018-08-02,3.67830000
2018-08-03,3.69260000
2018-08-06,3.69200000
2018-08-07,3.67220000
2018-08-08,3.67820000
2018-08-09,3.68460000
2018-08-10,3.74810000
2018-08-13,3.78620000
2018-08-14,3.77680000
2018-08-16,3.78710000
2018-08-17,3.77840000
2018-08-20,3.76950000
2018-08-21,3.73750000
2018-08-22,3.71040000
2018-08-23,3.70690000
2018-08-24,3.70140000
2018-08-27,3.68200000
2018-08-28,3.65480000
2018-08-29,3.67470000
2018-08-30,3.67240000
2018-08-31,3.68080000
2018-09-03,3.69910000
2018-09-04,3.72410000
2018-09-05,3.73300000
2018-09-06,3.71430000
2018-09-07,3.69950000
2018-09-10,3.72830000
2018-09-11,3.70870000
2018-09-12,3.71980000
2018-09-13,3.71300000
2018-09-14,3.68170000
2018-09-17,3.68760000
2018-09-18,3.68170000
2018-09-19,3.66850000
2018-09-20,3.67020000
2018-09-21,3.64020000
2018-09-24,3.66200000
2018-09-25,3.65110000
2018-09-26,3.64300000
2018-09-27,3.65570000
2018-09-28,3.67540000
2018-10-01,3.68670000
2018-10-02,3.73260000
2018-10-03,3.71030000
2018-10-04,3.75120000
2018-10-05,3.75180000
2018-10-08,3.75740000
2018-10-09,3.76290000
2018-10-10,3.75070000
2018-10-11,3.73990000
2018-10-12,3.71300000
2018-10-15,3.70910000
2018-10-16,3.70360000
2018-10-17,3.71230000
2018-10-18,3.73020000
2018-10-19,3.76010000
2018-10-22,3.72730000
2018-10-23,3.74850000
2018-10-24,3.76980000
2018-10-25,3.77960000
2018-10-26,3.78990000
2018-10-29,3.79300000
2018-10-30,3.80620000
2018-10-31,3.82030000
2018-11-02,3.78040000
2018-11-05,3.79070000
2018-11-06,3.78020000
2018-11-07,3.73980000
2018-11-08,3.75990000
2018-11-09,3.78380000
2018-11-12,3.81630000
2018-11-13,3.82680000
2018-11-14,3.81140000
2018-11-15,3.80740000
2018-11-16,3.78760000
2018-11-19,3.78400000
2018-11-20,3.79000000
2018-11-21,3.78290000
2018-11-22,3.77640000
2018-11-23,3.77790000
2018-11-26,3.77010000
2018-11-27,3.79480000
2018-11-28,3.81140000
2018-11-29,3.77280000
2018-11-30,3.77310000
2018-12-03,3.76720000
2018-12-04,3.75160000
2018-12-05,3.78320000
2018-12-06,3.78440000
2018-12-07,3.76940000
2018-12-10,3.76000000
2018-12-11,3.77630000
2018-12-12,3.79340000
2018-12-13,3.77390000
